id,credito,enganche,precio base,monto contrato,precio venta credito,dif,BASE,VENTA
799,2449979.59,102794.29,2181000,2552773.88,2552773.88,0,2181000,2552773.88
825,1567417.04,40582.96,1608000,1608000,1608000,0,1608000,1608000
829,0,1279000,1279000,1279000,1279000,0,1279000,1279000
828,1250000,0,1250000,1250000,1250000,0,1250000,1250000
827,931617,507383,1479000,1439000,1439000,0,1479000,1439000
831,922730,599270,1530000,1522000,1522000,0,1530000,1522000
833,1981504.3,0,1530000,1981504.3,1981504.3,0,1530000,1981504.3
832,1042434,193566,1236000,1236000,1236000,0,1236000,1236000
835,0,1260000,1260000,1260000,1260000,0,1260000,1260000
836,0,1250000,1250000,1250000,1250000,0,1250000,1250000
826,0,1601000,1601000,1601000,1601000,0,1601000,1601000
838,1825606.64,10393.36,1836000,1836000,1836000,0,1836000,1836000
798,1942773,113227,2126000,2056000,2056000,0,2126000,2056000
839,1575593.99,272406.01,1878000,1848000,1848000,0,1878000,1848000
840,1590820.05,88179.95,1687000,1679000,1679000,0,1687000,1679000
843,1360169.17,376893.03,1712000,1737062.2,1737062.2,0,1712000,1737062.2
844,1240571,593429,1894000,1834000,1834000,0,1894000,1834000
845,1351845,313155,1665000,1665000,1665000,0,1665000,1665000
847,511744.98,747255.02,1279000,1259000,1259000,0,1279000,1259000
849,1302799.34,207200.66,1530000,1510000,1510000,0,1530000,1510000
848,1435644.72,28970.46,1305000,1464615.18,1464615.18,0,1305000,1464615.18
850,1211210,57790,1279000,1269000,1269000,0,1279000,1269000
851,1162786,700825,1884021,1863611,1863611,0,1884021,1863611
853,1292757.66,-1117.66,1279000,1291640,1291640,0,1279000,1291640
855,2113372.02,209014.82,2126000,2322386.84,2322386.84,0,2126000,2322386.84
856,1133000,58000,1236000,1191000,1191000,0,1236000,1191000
857,0,1760000,1745000,1760000,1760000,0,1745000,1760000
859,0,2330806,2181000,2330806,2330806,0,2181000,2330806
860,0,2330806,2181000,2330806,2330806,0,2181000,2330806
858,0,1262758.7,1260000,1262758.7,1262758.7,0,1260000,1262758.7
861,459376.1,1059191.9,1530000,1518568,1518568,0,1530000,1518568
862,1256460,204540,1461000,1461000,1461000,0,1461000,1461000
863,1684863,-7223,1665000,1677640,1677640,0,1665000,1677640
864,1474000,0,1519000,1474000,1474000,0,1519000,1474000
865,902740.5,727259.5,1630000,1630000,1630000,0,1630000,1630000
867,1917683.17,189660.97,1630000,2107344.14,2107344.14,0,1630000,2107344.14
870,1823000,0,1913000,1823000,1823000,0,1913000,1823000
869,665545.84,508454.16,1184000,1174000,1174000,0,1184000,1174000
871,1465011.03,-4011.03,1519000,1461000,1461000,0,1519000,1461000
872,0,1660000,1690000,1660000,1660000,0,1690000,1660000
874,1807639.93,178777.58,1914000,1986417.51,1986417.51,0,1914000,1986417.51
875,1815951.93,0,1260000,1815951.93,1815951.93,0,1260000,1815951.93
876,1781163.69,-6844,1690000,1774319.69,1774319.69,0,1690000,1774319.69
877,1118094.96,249999.44,1260000,1368094.4,1368094.4,0,1260000,1368094.4
878,0,1884715.42,1334000,1884715.42,1884715.42,0,1334000,1884715.42
880,1269000,0,1279000,1269000,1269000,0,1279000,1269000
879,1231702,143380.55,1184000,1375082.55,1375082.55,0,1184000,1375082.55
883,1454783.31,1059279.1,2181000,2514062.41,2514062.41,0,2181000,2514062.41
881,1604000,0,1632000,1604000,1604000,0,1632000,1604000
887,0,1289000,1299000,1289000,1289000,0,1299000,1289000
884,1128067.85,45932.15,1184000,1174000,1174000,0,1184000,1174000
888,860514.46,905903,1745000,1766417.46,1766417.46,0,1745000,1766417.46
886,1126169,314831,1461000,1441000,1441000,0,1461000,1441000
889,1326201.61,83798.39,1427500,1410000,1410000,0,1427500,1410000
892,1396426.02,241531.31,1608000,1637957.33,1637957.33,0,1608000,1637957.33
893,1212000,0,1252000,1212000,1212000,0,1252000,1212000
894,1431096.87,172903.13,1654000,1604000,1604000,0,1654000,1604000
895,1827013.35,0,1762000,1827013.35,1827013.35,0,1762000,1827013.35
896,1389478.16,240332.12,1236000,1629810.28,1629810.28,0,1236000,1629810.28
897,1572000,0,1580000,1572000,1572000,0,1580000,1572000
898,0,1662288.5,1606673.5,1662288.5,1662288.5,0,1606673.5,1662288.5
901,1199930,90070,1305000,1290000,1290000,0,1305000,1290000
900,0,1251015.24,1250000,1251015.24,1251015.24,0,1250000,1251015.24
902,1025225,549775,1570000,1575000,1575000,0,1570000,1575000
905,1357913.9,43586.1,1427500,1401500,1401500,0,1427500,1401500
906,1246984,450016,1697000,1697000,1697000,0,1697000,1697000
907,2050884,-4500,2126000,2046384,2046384,0,2126000,2046384
903,1364680.62,132319.38,1497000,1497000,1497000,0,1497000,1497000
909,1124749.78,146250.22,1279000,1271000,1271000,0,1279000,1271000
911,1646859.41,50140.59,1697000,1697000,1697000,0,1697000,1697000
912,1506594.6,1412.43,1505000,1508007.03,1508007.03,0,1505000,1508007.03
913,1150285.39,203714.61,1354000,1354000,1354000,0,1354000,1354000
914,936265.02,885661.98,1841262,1821927,1821927,0,1841262,1821927
917,2033319.83,12680.17,2126000,2046000,2046000,0,2126000,2046000
918,1140000,612954.94,1537000,1752954.94,1752954.94,0,1537000,1752954.94
920,1146730.8,1383034.38,2181000,2529765.18,2529765.18,0,2181000,2529765.18
919,1513990,324010,1878000,1838000,1838000,0,1878000,1838000
922,1213738.44,140261.56,1354000,1354000,1354000,0,1354000,1354000
923,1299000,0,1299000,1299000,1299000,0,1299000,1299000
924,1280899.74,-5418.36,1260000,1275481.38,1275481.38,0,1260000,1275481.38
925,1247567.72,149996.28,1427500,1397564,1397564,0,1427500,1397564
927,1266960.9,32039.1,1299000,1299000,1299000,0,1299000,1299000
930,571337.53,689302.82,1260000,1260640.35,1260640.35,0,1260000,1260640.35
928,922561.24,376438.76,1299000,1299000,1299000,0,1299000,1299000
932,969797.91,762202.09,1732000,1732000,1732000,0,1732000,1732000
933,1773079,81488,1841262,1854567,1854567,0,1841262,1854567
934,1507820.03,29179.97,1537000,1537000,1537000,0,1537000,1537000
931,1268257.03,48516.69,1250000,1316773.72,1316773.72,0,1250000,1316773.72
935,1212782,92218,1305000,1305000,1305000,0,1305000,1305000
936,533290,800710,1334000,1334000,1334000,0,1334000,1334000
937,1371855.47,254784.53,1644000,1626640,1626640,0,1644000,1626640
938,1662507,542819.75,2181000,2205326.75,2205326.75,0,2181000,2205326.75
940,1480999.91,270000.09,1751000,1751000,1751000,0,1751000,1751000
941,0,1770000,1830000,1770000,1770000,0,1830000,1770000
942,1250399,440800.31,1690000,1691199.31,1691199.31,0,1690000,1691199.31
943,1596483.2,0,1313000,1596483.2,1596483.2,0,1313000,1596483.2
946,0,1191000,1299000,1191000,1191000,0,1299000,1191000
944,1222029.17,127241.47,1305000,1349270.64,1349270.64,0,1305000,1349270.64
945,1847000,155790.73,1878000,2002790.73,2002790.73,0,1878000,2002790.73
948,1700000,0,1690000,1700000,1700000,0,1690000,1700000
950,1261391.9,92608.1,1354000,1354000,1354000,0,1354000,1354000
951,1010937,200703,1199000,1211640,1211640,0,1199000,1211640
952,1744801,128527,1847000,1873328,1873328,0,1847000,1873328
953,1293545.42,11454.58,1305000,1305000,1305000,0,1305000,1305000
956,1500000,364000,1894000,1864000,1864000,0,1894000,1864000
958,1309060,-5420,1291000,1303640,1303640,0,1291000,1303640
955,1878000,82805,1878000,1960805,1960805,0,1878000,1960805
959,1456000,0,1461000,1456000,1456000,0,1461000,1456000
954,1295243.67,74756.33,1380000,1370000,1370000,0,1380000,1370000
962,1153826.56,96173.44,1250000,1250000,1250000,0,1250000,1250000
963,1811065.98,653376.72,2181000,2464442.7,2464442.7,0,2181000,2464442.7
964,1040128,200000,1260000,1240128,1240128,0,1260000,1240128
965,1279756.3,19243.7,1299000,1299000,1299000,0,1299000,1299000
967,589801,699199,1299000,1289000,1289000,0,1299000,1289000
968,847133.42,849256.58,1686500,1696390,1696390,0,1686500,1696390
971,679603,857397,1537000,1537000,1537000,0,1537000,1537000
972,1730450,133550,1894000,1864000,1864000,0,1894000,1864000
973,1653840.16,105606.39,1751000,1759446.55,1759446.55,0,1751000,1759446.55
974,0,1737000,1722000,1737000,1737000,0,1722000,1737000
976,1251026.13,146473.87,1427500,1397500,1397500,0,1427500,1397500
979,1271344,47296,1314000,1318640,1318640,0,1314000,1318640
980,482500,1097200,1568000,1579700,1579700,0,1568000,1579700
978,1568000,0,1568000,1568000,1568000,0,1568000,1568000
983,1725561.4,301555.6,1968000,2027117,2027117,0,1968000,2027117
975,398550.8,994258,1389184,1392808.8,1392808.8,0,1389184,1392808.8
977,1295815.76,22706.62,1305000,1318522.38,1318522.38,0,1305000,1318522.38
985,1434000,0,1454000,1434000,1434000,0,1454000,1434000
986,1480373.1,6626.9,1487000,1487000,1487000,0,1487000,1487000
987,1205000,856000,2126000,2061000,2061000,0,2126000,2061000
988,1231935,290565,1527500,1522500,1522500,0,1527500,1522500
989,1280040.91,27632.81,1250000,1307673.72,1307673.72,0,1250000,1307673.72
982,1007034.8,916965.2,1924000,1924000,1924000,0,1924000,1924000
981,1727060,128940,1894000,1856000,1856000,0,1894000,1856000
984,1258260.5,355739.5,1644000,1614000,1614000,0,1644000,1614000
990,1371231.45,51530.95,1249000,1422762.4,1422762.4,0,1249000,1422762.4
992,1837785.41,26214.59,1894000,1864000,1864000,0,1894000,1864000
993,1383532.17,311478.82,1712000,1695010.99,1695010.99,0,1712000,1695010.99
994,1099876.34,76123.66,1184000,1176000,1176000,0,1184000,1176000
995,1726941,137059,1894000,1864000,1864000,0,1894000,1864000
996,1755046.65,290953.35,2126000,2046000,2046000,0,2126000,2046000
999,1864000,0,1894000,1864000,1864000,0,1894000,1864000
998,0,1589738.58,1537000,1589738.58,1589738.58,0,1537000,1589738.58
997,1158987.33,191637.47,1305000,1350624.8,1350624.8,0,1305000,1350624.8
1000,499000,850000,1380000,1349000,1349000,0,1380000,1349000
765,1732000,0,1732000,1732000,1732000,0,1732000,1732000
1002,1308522.38,82741.51,1305000,1391263.89,1391263.89,0,1305000,1391263.89
1001,1132640,51360,1184000,1184000,1184000,0,1184000,1184000
1003,1446281.7,47619.93,1519000,1493901.63,1493901.63,0,1519000,1493901.63
1004,1354000,0,1354000,1354000,1354000,0,1354000,1354000
1007,925635,551941,1537000,1477576,1477576,0,1537000,1477576
1009,1155524.43,99115.57,1252000,1254640,1254640,0,1252000,1254640
1008,2031026.1,14973.9,2126000,2046000,2046000,0,2126000,2046000
1011,1834000,131581.6,1894000,1965581.6,1965581.6,0,1894000,1965581.6
1012,1485038.56,355057.49,1299000,1840096.05,1840096.05,0,1299000,1840096.05
1014,1506959.64,10000,1602000,1516959.64,1516959.64,0,1602000,1516959.64
1015,1242342.19,70244.61,1299000,1312586.8,1312586.8,0,1299000,1312586.8
1013,0,1610000,1690000,1610000,1610000,0,1690000,1610000
1017,1183163.64,93019.38,1279000,1276183.02,1276183.02,0,1279000,1276183.02
1018,1112162.8,197444,1299000,1309606.8,1309606.8,0,1299000,1309606.8
1019,1519669.7,266353.32,1823490.02,1786023.02,1786023.02,0,1823490.02,1786023.02
1021,839400,1250600,2161000,2090000,2090000,0,2161000,2090000
1022,1851238,0,1851000,1851238,1851238,0,1851000,1851238
1023,1474547.49,-13627.49,1519000,1460920,1460920,0,1519000,1460920
1024,1510000,0,1550000,1510000,1510000,0,1550000,1510000
1025,1761422.29,703020.41,2181000,2464442.7,2464442.7,0,2181000,2464442.7
1026,1494067.24,0,1519000,1494067.24,1494067.24,0,1519000,1494067.24
1029,0,2112363.07,1751000,2112363.07,2112363.07,0,1751000,2112363.07
1028,1080001,186999,1277000,1267000,1267000,0,1277000,1267000
1030,1560000,0,1550000,1560000,1560000,0,1550000,1560000
1031,1934320,255249.42,2181000,2189569.42,2189569.42,0,2181000,2189569.42
1032,1528000,0,1568000,1528000,1528000,0,1568000,1528000
1034,1515170.79,419297.17,1830000,1934467.96,1934467.96,0,1830000,1934467.96
1035,0,1637308.26,1537000,1637308.26,1637308.26,0,1537000,1637308.26
1036,1361120,288471.84,1519000,1649591.84,1649591.84,0,1519000,1649591.84
1037,1800229,547499.16,2181000,2347728.16,2347728.16,0,2181000,2347728.16
1039,1463452.71,382638.74,1732000,1846091.45,1846091.45,0,1732000,1846091.45
1040,0,2107865.6,2151000,2107865.6,2107865.6,0,2151000,2107865.6
1041,1306340,212660,1519000,1519000,1519000,0,1519000,1519000
1043,1201706.42,537740.13,1751000,1739446.55,1739446.55,0,1751000,1739446.55
1046,1698900,141355,1690000,1840255,1840255,0,1690000,1840255
1047,1586873.46,0,1519000,1586873.46,1586873.46,0,1519000,1586873.46
1048,1627420.24,-11000,1519000,1616420.24,1616420.24,0,1519000,1616420.24
1049,1663000,164990.88,1762000,1827990.88,1827990.88,0,1762000,1827990.88
1050,1251000,0,1291000,1251000,1251000,0,1291000,1251000
1052,1327003.62,38078.93,1184000,1365082.55,1365082.55,0,1184000,1365082.55
1051,0,1587000,1577000,1587000,1587000,0,1577000,1587000
1053,1193610.39,212921.42,1299000,1406531.81,1406531.81,0,1299000,1406531.81
1054,1689025.47,0,1751000,1689025.47,1689025.47,0,1751000,1689025.47
1056,1602000,0,1602000,1602000,1602000,0,1602000,1602000
1055,1276510,291490,1568000,1568000,1568000,0,1568000,1568000
1057,1422925.84,-4500,1454000,1418425.84,1418425.84,0,1454000,1418425.84
1059,1315404.14,186555.5,1602000,1501959.64,1501959.64,0,1602000,1501959.64
1060,1814946.55,-4500,1762000,1810446.55,1810446.55,0,1762000,1810446.55
1062,0,1487000,1487000,1487000,1487000,0,1487000,1487000
1063,1119120,552880,1732000,1672000,1672000,0,1732000,1672000
1064,1195446.14,16553.86,1260000,1212000,1212000,0,1260000,1212000
1065,1294000,85800,1334000,1379800,1379800,0,1334000,1379800
1066,500000,794000,1324000,1294000,1294000,0,1324000,1294000
1068,1775038.88,0,1644000,1775038.88,1775038.88,0,1644000,1775038.88
1069,1576650.53,286045.83,1745000,1862696.36,1862696.36,0,1745000,1862696.36
1071,846885,493115,1380000,1340000,1340000,0,1380000,1340000
1073,1657266.85,276073.67,1770000,1933340.52,1933340.52,0,1770000,1933340.52
1072,0,2263121.57,2181000,2263121.57,2263121.57,0,2181000,2263121.57
1074,1277596,-4500,1313000,1273096,1273096,0,1313000,1273096
1075,1088057.34,578255.21,1602000,1666312.55,1666312.55,0,1602000,1666312.55
1076,1359192.97,20807.03,1380000,1380000,1380000,0,1380000,1380000
1078,670344.73,1555857.12,2201000,2226201.85,2226201.85,0,2201000,2226201.85
1077,1581227,373355.27,1762000,1954582.27,1954582.27,0,1762000,1954582.27
1080,1255596.93,69403.07,1325000,1325000,1325000,0,1325000,1325000
1079,951426.57,260573.43,1252000,1212000,1212000,0,1252000,1212000
1083,1630000,0,1690000,1630000,1630000,0,1690000,1630000
1084,0,1597931.17,1553000,1597931.17,1597931.17,0,1553000,1597931.17
1086,0,1438866.9,1299000,1438866.9,1438866.9,0,1299000,1438866.9
1085,1071409.49,208230.51,1277000,1279640,1279640,0,1277000,1279640
1087,1619773.69,32226.31,1762000,1652000,1652000,0,1762000,1652000
1089,1640651.87,11348.13,1762000,1652000,1652000,0,1762000,1652000
1093,1641000,0,1751000,1641000,1641000,0,1751000,1641000
1094,1727152.14,291954.68,1698000,2019106.82,2019106.82,0,1698000,2019106.82
1096,2170970,136081.85,2181000,2307051.85,2307051.85,0,2181000,2307051.85
1097,1820428,-8864,1830000,1811564,1811564,0,1830000,1811564
1098,905660,746340,1762000,1652000,1652000,0,1762000,1652000
1099,1237999.05,0.95,1305000,1238000,1238000,0,1305000,1238000
1100,1247959.91,198645.64,1299000,1446605.55,1446605.55,0,1299000,1446605.55
1101,1402171.4,229672.9,1519000,1631844.3,1631844.3,0,1519000,1631844.3
1102,1689730.97,295194.55,1550000,1984925.52,1984925.52,0,1550000,1984925.52
1103,1248615,220385,1519000,1469000,1469000,0,1519000,1469000
1106,990135,168865,1199000,1159000,1159000,0,1199000,1159000
1107,1956441.13,466830.57,2196000,2423271.7,2423271.7,0,2196000,2423271.7
1109,2042720,65145.6,2151000,2107865.6,2107865.6,0,2151000,2107865.6
1110,1282856.77,43797.23,1299000,1326654,1326654,0,1299000,1326654
1112,1476045,51955,1568000,1528000,1528000,0,1568000,1528000
1114,908881.34,631565.21,1602000,1540446.55,1540446.55,0,1602000,1540446.55
1113,1640821.53,173550.3,1399000,1814371.83,1814371.83,0,1399000,1814371.83
1115,1424815.52,137659.5,1672475.02,1562475.02,1562475.02,0,1672475.02,1562475.02
1116,0,1751000,1751000,1751000,1751000,0,1751000,1751000
1117,1270422.21,5500,1313000,1275922.21,1275922.21,0,1313000,1275922.21
1119,1295307.04,18044.96,1313000,1313352,1313352,0,1313000,1313352
1120,1451250,1750,1553000,1453000,1453000,0,1553000,1453000
1121,1246467.05,281532.95,1568000,1528000,1528000,0,1568000,1528000
1125,1178191.56,467192.51,1665000,1645384.07,1645384.07,0,1665000,1645384.07
1124,1725896.4,243177.83,1968000,1969074.23,1969074.23,0,1968000,1969074.23
1126,1683072,6928,1690000,1690000,1690000,0,1690000,1690000
1128,1100044.81,1121181.33,1968000,2221226.14,2221226.14,0,1968000,2221226.14
1130,1300945.74,234504.02,1590000,1535449.76,1535449.76,0,1590000,1535449.76
1132,590000,714000,1304000,1304000,1304000,0,1304000,1304000
1134,1643606.52,45418.95,1751000,1689025.47,1689025.47,0,1751000,1689025.47
1127,1203828.41,240109.72,1299000,1443938.13,1443938.13,0,1299000,1443938.13
1135,1348967.26,144835.14,1337000,1493802.4,1493802.4,0,1337000,1493802.4
1141,1670455.74,61544.26,1750000,1732000,1732000,0,1750000,1732000
1137,1635500,5500,1751000,1641000,1641000,0,1751000,1641000
1142,1573463.14,-2.32831E-10,1519000,1573463.14,1573463.14,0,1519000,1573463.14
1140,1072265.25,353210.15,1399000,1425475.4,1425475.4,0,1399000,1425475.4
1143,1166116.2,102493.5,1250000,1268609.7,1268609.7,0,1250000,1268609.7
1147,1450771.2,281148.05,1762000,1731919.25,1731919.25,0,1762000,1731919.25
1148,1003732.91,250267.09,1299000,1254000,1254000,0,1299000,1254000
1149,1480123.89,55325.87,1590000,1535449.76,1535449.76,0,1590000,1535449.76
1150,1264781.29,12374.24,1313000,1277155.53,1277155.53,0,1313000,1277155.53
1151,967673.72,300000,1250000,1267673.72,1267673.72,0,1250000,1267673.72
1154,1586914.93,134589.07,1751000,1721504,1721504,0,1751000,1721504
1152,1656500,-4500,1762000,1652000,1652000,0,1762000,1652000
1155,1281289.97,22710.03,1334000,1304000,1304000,0,1334000,1304000
1156,1768718,712983.3,2181000,2481701.3,2481701.3,0,2181000,2481701.3
1157,1032190,354427,1354000,1386617,1386617,0,1354000,1386617
1160,1362174.37,-3974.37,1354000,1358200,1358200,0,1354000,1358200
1159,1268269.97,37152.54,1260000,1305422.51,1305422.51,0,1260000,1305422.51
1161,1543536.13,53243.87,1602000,1596780,1596780,0,1602000,1596780
1162,1759220.01,80652.49,1762000,1839872.5,1839872.5,0,1762000,1839872.5
1166,1199974.02,69025.98,1299000,1269000,1269000,0,1299000,1269000
1167,1300107.57,6532.43,1334000,1306640,1306640,0,1334000,1306640
1170,1492000,0,1602000,1492000,1492000,0,1602000,1492000
1169,600000,892000,1602000,1492000,1492000,0,1602000,1492000
1171,1118202,305798,1454000,1424000,1424000,0,1454000,1424000
1173,877230,599770,1537000,1477000,1477000,0,1537000,1477000
1172,1431439.07,46136.93,1537000,1477576,1477576,0,1537000,1477576
1176,1176375,300625,1537000,1477000,1477000,0,1537000,1477000
1177,1469685.33,1386.67,1568000,1471072,1471072,0,1568000,1471072
1175,0,2126000,2126000,2126000,2126000,0,2126000,2126000
1178,0,2732980.06,2151000,2732980.06,2732980.06,0,2151000,2732980.06
1181,250429,1100481,1305000,1350910,1350910,0,1305000,1350910
1182,1348400,1600,1380000,1350000,1350000,0,1380000,1350000
1183,1447780.24,-6635.14,1454000,1441145.1,1441145.1,0,1454000,1441145.1
1184,0,1751000,1751000,1751000,1751000,0,1751000,1751000
1185,1117350,124150,1279000,1241500,1241500,0,1279000,1241500
1186,1529738.58,0,1537000,1529738.58,1529738.58,0,1537000,1529738.58
1192,1656500,-4500,1762000,1652000,1652000,0,1762000,1652000
1191,1342484.5,0,1313000,1342484.5,1342484.5,0,1313000,1342484.5
1193,1417120,247837.33,1705000,1664957.33,1664957.33,0,1705000,1664957.33
1194,1499130,262870,1762000,1762000,1762000,0,1762000,1762000
1200,1343000,0,1351000,1343000,1343000,0,1351000,1343000
1201,1672237.33,359422.36,1830000,2031659.69,2031659.69,0,1830000,2031659.69
1202,1984504.29,203632.3,2181000,2188136.59,2188136.59,0,2181000,2188136.59
1203,1429859.44,205071.73,1690000,1634931.17,1634931.17,0,1690000,1634931.17
1204,1159000,103302,1199000,1262302,1262302,0,1199000,1262302
1208,1533000,0,1533000,1533000,1533000,0,1533000,1533000
1212,0,1762000,1762000,1762000,1762000,0,1762000,1762000
1214,1222410,58590,1291000,1281000,1281000,0,1291000,1281000
1217,570280,1081720,1762000,1652000,1652000,0,1762000,1652000
1218,1314491.65,0,1313000,1314491.65,1314491.65,0,1313000,1314491.65
1219,1547810.03,0,1568000,1547810.03,1547810.03,0,1568000,1547810.03
1209,1492000,0,1602000,1492000,1492000,0,1602000,1492000
1221,1701821.15,184404.12,1778000,1886225.27,1886225.27,0,1778000,1886225.27
1223,1345936,256064,1617000,1602000,1602000,0,1617000,1602000
1225,1052087,297913,1380000,1350000,1350000,0,1380000,1350000
1226,1259478,412522,1762000,1672000,1672000,0,1762000,1672000
1227,0,1803257.33,1743300,1803257.33,1803257.33,0,1743300,1803257.33
1228,1640000,0,1690000,1640000,1640000,0,1690000,1640000
1229,1464000,0,1494000,1464000,1464000,0,1494000,1464000
1230,1749938.9,62840.56,1602000,1812779.46,1812779.46,0,1602000,1812779.46
1232,1072555.06,268078.7,1325000,1340633.76,1340633.76,0,1325000,1340633.76
1231,810425,1060575,1886000,1871000,1871000,0,1886000,1871000
1234,1557146.55,7,1602000,1557153.55,1557153.55,0,1602000,1557153.55
1233,1930089.9,20615.71,1830000,1950705.61,1950705.61,0,1830000,1950705.61
1235,1165635.41,156004.59,1339000,1321640,1321640,0,1339000,1321640
1236,1514000,0,1519000,1514000,1514000,0,1519000,1514000
1238,1310633.76,0,1325000,1310633.76,1310633.76,0,1325000,1310633.76
1240,1980630.74,203578.87,2196000,2184209.61,2184209.61,0,2196000,2184209.61
1241,1471820,115180,1602000,1587000,1587000,0,1602000,1587000
1242,1635136,0,1722000,1635136,1635136,0,1722000,1635136
1244,1803436,29021,1762000,1832457,1832457,0,1762000,1832457
1245,1940480.13,231101.24,1851000,2171581.37,2171581.37,0,1851000,2171581.37
1247,0,1636085,1711000,1636085,1636085,0,1711000,1636085
1249,1785770,110455.27,1778000,1896225.27,1896225.27,0,1778000,1896225.27
1251,1850009.56,326200.05,2196000,2176209.61,2176209.61,0,2196000,2176209.61
1254,1550000,199154.94,1577000,1749154.94,1749154.94,0,1577000,1749154.94
1259,1219000.01,89999.99,1339000,1309000,1309000,0,1339000,1309000
1262,0,1568000,1568000,1568000,1568000,0,1568000,1568000
1265,1479787.91,15087.19,1568000,1494875.1,1494875.1,0,1568000,1494875.1
1266,2161580.36,0,1983000,2161580.36,2161580.36,0,1983000,2161580.36
1267,1744240.28,364010.05,1851000,2108250.33,2108250.33,0,1851000,2108250.33
1268,1817519.7,0,1705000,1817519.7,1817519.7,0,1705000,1817519.7
1272,0,1582500,1582500,1582500,1582500,0,1582500,1582500
1271,1543243.37,297624.98,1722000,1840868.35,1840868.35,0,1722000,1840868.35
1273,1037011,634989,1762000,1672000,1672000,0,1762000,1672000
1276,1293335,189903.74,1494000,1483238.74,1483238.74,0,1494000,1483238.74
1277,793565,501435,1325000,1295000,1295000,0,1325000,1295000
1280,0,1734313.74,1552500,1734313.74,1734313.74,0,1552500,1734313.74
1286,1344218.62,7221.37,1313000,1351439.99,1351439.99,0,1313000,1351439.99
1282,1122820,61180,1214000,1184000,1184000,0,1214000,1184000
1281,1440372.87,50619.13,1590000,1490992,1490992,0,1590000,1490992
1287,0,1726448.08,1711000,1726448.08,1726448.08,0,1711000,1726448.08
1285,1059172.3,403827.7,1553000,1463000,1463000,0,1553000,1463000
1289,1384952.29,162857.74,1568000,1547810.03,1547810.03,0,1568000,1547810.03
1291,1636153.72,28846.28,1730000,1665000,1665000,0,1730000,1665000
1292,0,1568000,1568000,1568000,1568000,0,1568000,1568000
1295,1686797.43,438959.9,1846000,2125757.33,2125757.33,0,1846000,2125757.33
1296,1186742.16,208020.24,1249000,1394762.4,1394762.4,0,1249000,1394762.4
1298,1824000,0,1924000,1824000,1824000,0,1924000,1824000
1303,1273448.27,76741.82,1313000,1350190.09,1350190.09,0,1313000,1350190.09
1304,0,1575000,1575000,1575000,1575000,0,1575000,1575000
1306,1736932.55,25067.45,1762000,1762000,1762000,0,1762000,1762000
1308,0,1191000,1199000,1191000,1191000,0,1199000,1191000
1312,1042752.45,795650.21,1477000,1838402.66,1838402.66,0,1477000,1838402.66
1319,1094632.91,1106250.08,2196000,2200882.99,2200882.99,0,2196000,2200882.99
1321,1621796.25,313537.92,1752000,1935334.17,1935334.17,0,1752000,1935334.17
1322,0,1842785.88,1602000,1842785.88,1842785.88,0,1602000,1842785.88
1325,1245195,146805,1422000,1392000,1392000,0,1422000,1392000
1326,1583240.72,0,1548000,1583240.72,1583240.72,0,1548000,1583240.72
1328,1262875.59,118624.41,1427500,1381500,1381500,0,1427500,1381500
1329,1542985.67,21331.94,1548000,1564317.61,1564317.61,0,1548000,1564317.61
1331,1031906,1084360,2196000,2116266,2116266,0,2196000,2116266
1332,1531620,34692.24,1427500,1566312.24,1566312.24,0,1427500,1566312.24
1333,1518861.41,163095.92,1722000,1681957.33,1681957.33,0,1722000,1681957.33
1335,1304760,-4500,1299000,1300260,1300260,0,1299000,1300260
1338,1365833.23,136166.77,1602000,1502000,1502000,0,1602000,1502000
1341,1398778.9,189221.1,1688000,1588000,1588000,0,1688000,1588000
1342,1340791,288209,1722000,1629000,1629000,0,1722000,1629000
1343,2021087.46,4912.54,2126000,2026000,2026000,0,2126000,2026000
1345,629000,1000000,1722000,1629000,1629000,0,1722000,1629000
1344,0,1550000,1670000,1550000,1550000,0,1670000,1550000
1346,438942.58,1200000.02,1595000,1638942.6,1638942.6,0,1595000,1638942.6
1347,648008.19,552750.51,1260000,1200758.7,1200758.7,0,1260000,1200758.7
1353,0,200057.5,200057.5,200057.5,200057.5,0,200057.5,200057.5
1354,0,200057.5,200057.5,200057.5,200057.5,0,200057.5,200057.5
1355,0,1659880.52,1579000,1659880.52,1659880.52,0,1579000,1659880.52
1356,1429014.57,96305.83,1450000,1525320.4,1525320.4,0,1450000,1525320.4
1357,1017269.6,192730.4,1260000,1210000,1210000,0,1260000,1210000
1359,0,1781957.33,1722000,1781957.33,1781957.33,0,1722000,1781957.33
1361,1112798.7,169835.06,1325000,1282633.76,1282633.76,0,1325000,1282633.76
1364,1526466.12,658404.93,2196000,2184871.05,2184871.05,0,2196000,2184871.05
1365,936269,649312.83,1548000,1585581.83,1585581.83,0,1548000,1585581.83
1366,1651000,0,1751000,1651000,1651000,0,1751000,1651000
1367,1610808.35,0,1505000,1610808.35,1610808.35,0,1505000,1610808.35
1369,1130032,95000,1275000,1225032,1225032,0,1275000,1225032
1372,1169000,-5000,1214000,1164000,1164000,0,1214000,1164000
1374,1242491.2,464725.67,1548000,1707216.87,1707216.87,0,1548000,1707216.87
1376,2312720,149679.2,2276000,2462399.2,2462399.2,0,2276000,2462399.2
1381,910570,232930,1214000,1143500,1143500,0,1214000,1143500
